,id.orig_h,id.resp_h,id.orig_p,id.resp_p,proto,mean_resp_bytes,med_resp_bytes,std_resp_bytes,mean_duration,med_duration,std_duration,mean_resp_pkts,med_resp_pkts,std_resp_pkts,mean_orig_pkts,med_orig_pkts,std_orig_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
251,10.0.2.110,173.192.220.64,50074,80,tcp,882.678571429,0.0,1926.14024053,34.5282078214,7.6811315,52.2562074121,3.71428571429,3.0,1.94092652287,4.57142857143,4.0,1.03381965003,28,0,28,28,0,0,0,28,28,0,28,0,28,28,28,0,0,28,0,0
252,10.0.2.110,64.12.152.20,50080,80,tcp,0.0,0.0,0.0,19.9732543333,19.093251,1.53463361384,3.0,3.0,0.0,4.0,4.0,0.0,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
253,10.0.2.110,63.245.216.134,50092,443,tcp,1430.875,0.0,3079.78410363,88.168683,100.9178205,54.1065238505,5.25,3.0,4.46414285486,5.5,4.0,2.82842712475,8,0,8,8,0,0,0,8,8,0,8,0,8,8,8,0,0,8,0,0
254,10.0.2.110,63.245.217.160,50087,443,tcp,2377.5,2253.5,2567.39147775,12.87760975,12.791501,7.51733211195,9.0,9.0,2.30940107676,9.25,9.0,1.5,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
255,10.0.2.110,216.58.211.46,50052,443,tcp,21180.8888889,780.0,61085.2314976,129.518601222,129.913264,108.936079817,26.8888888889,10.0,49.2860133416,15.5555555556,10.0,16.73403053,9,0,9,9,0,0,0,9,9,0,9,0,9,9,9,0,0,9,0,0
256,10.0.2.110,74.125.136.95,50110,443,tcp,254.285714286,258.0,355.691680291,49.0670234286,15.597859,92.3709538894,5.57142857143,7.0,3.77964473009,6.28571428571,8.0,3.25137333621,7,0,7,7,0,0,0,7,7,0,7,0,7,7,7,0,0,7,0,0
257,10.0.2.110,216.58.211.35,50111,443,tcp,1726.0,129.0,2577.27600385,53.420774,15.2727145,92.0609979024,6.0,4.5,4.77493455453,6.0,5.5,3.34664010614,6,0,6,6,0,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
258,10.0.2.110,173.194.44.30,50112,443,tcp,1736.83333333,129.0,2602.81082038,53.5113303333,15.26319,92.2853488814,6.5,4.5,5.7183913822,6.16666666667,5.0,3.81663027639,6,0,6,6,0,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
259,10.0.2.110,54.230.96.66,50001,443,tcp,7329.0,7329.0,475.175756957,76.088092,76.088092,65.0835902362,10.5,10.5,3.53553390593,7.5,7.5,2.12132034356,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
260,10.0.2.110,74.125.228.244,50008,443,tcp,2065.0,2065.0,2920.3510063,10.199341,10.199341,0.00281428498912,4.5,4.5,3.53553390593,5.0,5.0,2.82842712475,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
261,10.0.2.110,74.125.136.157,50024,443,tcp,403.5,403.5,570.635172418,125.3077285,125.3077285,162.941853431,6.0,6.0,5.65685424949,5.5,5.5,3.53553390593,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
262,10.0.2.110,204.11.109.67,50057,80,tcp,0.0,0.0,0.0,12.4454935,15.8479055,7.15549758864,2.25,2.0,0.5,3.25,3.0,0.5,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
263,10.0.2.110,173.194.113.70,50127,443,tcp,4537.0,4537.0,,10.022933,10.022933,,7.0,7.0,,6.0,6.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
264,10.0.2.110,173.194.32.194,50128,443,tcp,3096.0,3096.0,4378.40518911,125.834238,125.834238,163.661930672,14.0,14.0,16.9705627485,16.0,16.0,18.3847763109,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
265,10.0.2.110,184.50.175.12,50135,443,tcp,1767.33333333,53.0,3015.32822978,4.072852,0.89535,6.27797422383,5.33333333333,4.0,3.21455025366,5.0,4.0,2.64575131106,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
266,10.0.2.110,160.92.181.179,50139,443,tcp,6024.77777778,161.0,11142.9617111,19.8527966667,17.9283,7.90103896905,12.6666666667,7.0,12.6589889012,9.77777777778,7.0,6.53409859464,9,0,9,9,0,0,0,9,9,0,9,0,9,9,9,0,0,9,0,0
267,10.0.2.110,173.194.44.2,50162,443,tcp,4466.66666667,4341.0,629.971692486,100.128105333,70.707642,117.355872747,15.6666666667,12.0,10.9696551146,17.3333333333,12.0,14.7422295917,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
268,10.0.2.110,216.136.151.43,50153,443,tcp,13480.3333333,6914.0,16687.3297764,28.5179676667,30.082405,5.67217009746,18.3333333333,13.5,14.1797978359,12.0,10.5,5.44058820349,6,0,6,6,0,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
269,10.0.2.110,168.63.124.19,50132,443,tcp,4121.0,4121.0,,4.77392,4.77392,,7.0,7.0,,7.0,7.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
270,10.0.2.110,216.58.211.37,50172,443,tcp,2173.66666667,572.0,3282.01955103,136.190416667,197.390582,109.267781408,11.0,11.0,9.0,10.6666666667,9.0,8.62167810425,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
271,10.0.2.110,23.37.43.27,50156,80,tcp,761.582524272,0.0,1410.07784881,18.2600493204,6.826818,36.0023997393,4.07766990291,3.0,2.2824536178,4.69902912621,4.0,1.48743068025,103,0,103,103,0,0,0,103,103,0,103,0,103,103,103,0,0,103,0,0
272,10.0.2.110,104.16.94.68,50182,80,tcp,3768.90909091,0.0,5983.3755432,11.6190346364,11.961001,7.83064981057,7.36363636364,3.0,7.31126155014,6.18181818182,4.0,3.84234776714,11,0,11,11,0,0,0,11,11,0,11,0,11,11,11,0,0,11,0,0
273,10.0.2.110,104.16.97.68,50193,80,tcp,5218.625,0.0,13210.0864504,13.8222399271,8.298065,13.5549399131,10.59375,3.0,13.2248395672,9.35416666667,4.0,8.96775412437,96,0,96,96,0,0,0,96,96,0,96,0,96,96,96,0,0,96,0,0
274,10.0.2.110,167.114.98.86,50179,80,tcp,69.3333333333,0.0,169.831288833,3.700923,3.098668,2.07582597439,3.33333333333,3.0,0.816496580928,4.33333333333,4.0,0.816496580928,6,0,6,6,0,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
275,10.0.2.110,42.112.8.217,50181,80,tcp,310.833333333,0.0,743.168870242,10.7673006667,6.929286,8.30946011877,3.83333333333,3.0,1.99240983979,4.83333333333,4.0,1.99240983979,12,0,12,12,0,0,0,12,12,0,12,0,12,12,12,0,0,12,0,0
276,10.0.2.110,54.182.4.138,50204,80,tcp,206.5,206.5,292.03510063,41.392179,41.392179,50.0272701962,4.0,4.0,1.41421356237,5.0,5.0,1.41421356237,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
277,10.0.2.110,216.58.221.234,50202,80,tcp,0.0,0.0,0.0,8.48738211111,6.9911735,4.38711615251,3.0,3.0,0.0,4.0,4.0,0.0,18,0,18,18,0,0,0,18,18,0,18,0,18,18,18,0,0,18,0,0
278,10.0.2.110,210.245.14.89,50203,80,tcp,2244.0,2244.0,3173.49523397,75.419589,75.419589,85.8526910153,6.5,6.5,4.94974746831,7.5,7.5,4.94974746831,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
279,10.0.2.110,117.18.237.29,50228,80,tcp,394.0,0.0,470.920072078,9.65864177273,7.890392,5.70965481371,3.81818181818,3.0,1.09702470504,4.81818181818,4.5,1.05272271194,22,0,22,22,0,0,0,22,22,0,22,0,22,22,22,0,0,22,0,0
280,10.0.2.110,72.21.202.25,50223,80,tcp,554.142857143,0.0,885.933110449,84.3614754286,54.323975,108.023820559,6.42857142857,3.0,6.05136741729,7.57142857143,4.0,5.94017796751,7,0,7,7,0,0,0,7,7,0,7,0,7,7,7,0,0,7,0,0
281,10.0.2.110,54.182.5.11,50217,443,tcp,4896.0,4896.0,828.729147551,47.7185865,47.7185865,38.0623863553,12.0,12.0,2.82842712475,12.0,12.0,2.82842712475,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
282,10.0.2.110,173.255.118.158,50245,443,tcp,7164.42857143,5063.0,7906.79203367,13.2946091429,6.817656,16.1492200341,14.0714285714,13.0,8.59753350779,11.0714285714,10.5,4.63206692051,14,0,14,14,0,0,0,14,14,0,14,0,14,14,14,0,0,14,0,0
283,10.0.2.110,54.182.6.45,50222,443,tcp,4521.0,6503.0,3410.70659835,19.9753018889,14.89137,9.19618312427,8.33333333333,10.0,5.09901951359,7.55555555556,8.0,4.00347071649,9,0,9,9,0,0,0,9,9,0,9,0,9,9,9,0,0,9,0,0
284,10.0.2.110,54.240.166.144,50233,80,tcp,114.0,0.0,228.0,9.884506,11.1087035,2.57229414265,3.5,3.0,1.0,4.5,4.0,1.0,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
285,10.0.2.110,54.182.4.97,50221,443,tcp,5574.0,6503.0,2457.90296798,14.5187022857,11.508951,7.30482452284,10.0,10.0,3.82970843103,8.28571428571,8.0,2.62769136406,7,0,7,7,0,0,0,7,7,0,7,0,7,7,7,0,0,7,0,0
286,10.0.2.110,50.16.195.47,50241,80,tcp,0.0,0.0,0.0,10.1875575,10.1875575,0.304667563276,3.0,3.0,0.0,4.0,4.0,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
287,10.0.2.110,74.125.23.95,50253,80,tcp,0.0,0.0,0.0,6.552129625,4.5025855,6.76886562203,3.0,3.0,0.0,4.0,4.0,0.0,8,0,8,8,0,0,0,8,8,0,8,0,8,8,8,0,0,8,0,0
288,10.0.2.110,198.41.207.235,50242,443,tcp,7005.83333333,5448.0,3505.53045742,45.3203651667,34.1986165,34.2593903847,15.8333333333,13.0,5.74983530726,13.4166666667,11.0,5.53432813255,12,0,12,12,0,0,0,12,12,0,12,0,12,12,12,0,0,12,0,0
289,10.0.2.110,54.192.87.51,50283,80,tcp,228.0,228.0,322.440692221,48.4092875,48.4092875,49.014126893,3.5,3.5,0.707106781187,4.5,4.5,0.707106781187,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
290,10.0.2.110,104.16.40.15,50293,80,tcp,5353.5,5353.5,7570.99230616,9.0114105,9.0114105,1.39344371489,8.0,8.0,7.07106781187,6.5,6.5,3.53553390593,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
291,10.0.2.110,93.170.79.27,50294,80,tcp,818.25,0.0,1394.65135711,8.34400175,10.9653365,4.55195592134,4.35,3.0,2.13430624745,5.05,4.0,1.50350467767,20,0,20,20,0,0,0,20,20,0,20,0,20,20,20,0,0,20,0,0
292,10.0.2.110,69.61.21.53,50295,443,tcp,5566.5,5566.5,215.667568262,11.863871,11.863871,1.32696648507,13.0,13.0,2.82842712475,10.0,10.0,2.82842712475,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
293,10.0.2.110,107.178.209.145,50308,443,tcp,2596.375,2451.0,2725.7991718,26.1420155,5.4835815,44.4404338698,7.0,6.5,4.30945803686,6.875,6.5,3.27053949241,8,0,8,8,0,0,0,8,8,0,8,0,8,8,8,0,0,8,0,0
294,10.0.2.110,54.182.6.25,50346,80,tcp,0.0,0.0,0.0,3.18563175,1.5120115,4.08610340294,3.0,3.0,0.0,4.0,4.0,0.0,8,0,8,8,0,0,0,8,8,0,8,0,8,8,8,0,0,8,0,0
295,10.0.2.110,173.194.72.95,50337,80,tcp,0.0,0.0,0.0,5.99998814286,6.3855485,1.60208200516,3.0,3.0,0.0,4.0,4.0,0.0,14,0,14,14,0,0,0,14,14,0,14,0,14,14,14,0,0,14,0,0
296,10.0.2.110,166.62.84.78,50356,80,tcp,21344.0,0.0,42688.0,10.7765705,12.89375,4.41019550364,19.25,3.0,32.5,8.0,4.5,7.34846922835,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
297,10.0.2.110,67.225.180.44,50362,80,tcp,28807.0,28807.0,40739.2500913,7.9200715,7.9200715,5.98195437032,30.5,30.5,38.8908729653,13.0,13.0,12.7279220614,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
298,10.0.2.110,216.58.221.106,50239,443,tcp,4532.83333333,4033.0,3107.65135861,55.1271895,55.697166,16.8164748114,17.1666666667,16.5,6.73547820624,15.5,14.5,5.4680892458,6,0,6,6,0,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
299,10.0.2.110,42.112.8.34,50336,80,tcp,0.0,0.0,0.0,6.9680535,6.9680535,0.423065522718,3.0,3.0,0.0,4.0,4.0,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
300,10.0.2.110,210.245.14.24,50370,443,tcp,0.0,0.0,0.0,6.63693,6.63693,0.0732194929783,3.0,3.0,0.0,4.0,4.0,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
301,10.0.2.110,23.10.28.128,50378,443,tcp,0.0,0.0,0.0,6.562659,6.562659,0.148515051466,3.0,3.0,0.0,4.0,4.0,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
302,10.0.2.110,104.16.41.15,50396,80,tcp,594.4,0.0,1879.6578412,6.0596168,6.05067,1.93536331679,3.7,3.0,2.21359436212,4.4,4.0,1.26491106407,10,0,10,10,0,0,0,10,10,0,10,0,10,10,10,0,0,10,0,0
303,10.0.2.110,23.77.0.80,50405,80,tcp,0.0,0.0,0.0,6.8695315,6.8695315,0.29327183039,3.0,3.0,0.0,4.0,4.0,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
304,10.0.2.110,69.61.14.75,50433,443,tcp,6712.25,6773.0,142.915767733,6.43564175,6.634809,0.586594584152,10.25,10.0,1.25830573921,8.0,8.0,0.816496580928,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
305,10.0.2.110,54.239.16.235,50453,80,tcp,49.8333333333,0.0,122.066238849,50.4727661667,12.101312,65.6382126312,3.33333333333,3.0,0.816496580928,4.33333333333,4.0,0.816496580928,6,0,6,6,0,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
306,10.0.2.110,54.182.4.153,50452,443,tcp,3486.5,3122.5,3844.05092318,18.4521791667,20.591608,13.5867908655,7.33333333333,5.5,6.25033332444,6.83333333333,5.0,4.75043857624,6,0,6,6,0,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
307,10.0.2.110,216.58.221.234,50399,443,tcp,4047.0,4047.0,0.0,69.4446465,69.4446465,0.234803999081,14.0,14.0,1.41421356237,12.5,12.5,0.707106781187,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
308,10.0.2.110,210.245.14.172,50411,443,tcp,4688.5,4688.5,463.154941677,69.825008,69.825008,0.0933833499506,22.0,22.0,9.89949493661,25.5,25.5,17.6776695297,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
309,10.0.2.110,42.112.8.49,50235,443,tcp,2507.75,2657.0,1949.52034699,50.73909625,59.6994865,31.3129812004,12.75,13.0,5.31507290637,12.0,12.0,4.96655480858,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
310,10.0.2.110,216.58.221.132,50177,443,tcp,3954.0,3954.0,0.0,62.5801725,62.5801725,0.240667328511,12.0,12.0,0.0,11.0,11.0,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
311,10.0.2.110,178.255.83.1,50299,80,tcp,256.047619048,0.0,411.525831355,2.58818307143,3.201224,1.41186146417,2.57142857143,2.0,0.914459913718,3.28571428571,3.0,0.457229956859,42,0,42,42,0,0,0,42,42,0,42,0,42,42,42,0,0,42,0,0
312,10.0.2.110,210.245.14.20,50218,443,tcp,4620.0,4620.0,367.695526217,65.5783105,65.5783105,0.0311643171672,18.5,18.5,7.77817459305,23.5,23.5,16.2634559673,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
313,10.0.2.110,54.182.6.80,50451,443,tcp,3122.5,3122.5,4415.88184851,30.6703375,30.6703375,0.0145275088195,5.0,5.0,4.24264068712,4.5,4.5,2.12132034356,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
314,10.0.2.110,130.211.190.72,50461,443,tcp,0.0,0.0,0.0,60.234387,60.234652,0.00167777605776,2.0,2.0,0.0,3.0,3.0,0.0,5,0,5,5,0,0,0,5,5,0,5,0,5,5,5,0,0,5,0,0
315,10.0.2.110,54.182.7.17,50467,443,tcp,0.0,0.0,0.0,30.6802853333,30.689256,0.0262824334743,2.0,2.0,0.0,3.0,3.0,0.0,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
316,10.0.2.110,104.16.98.68,50474,80,tcp,3215.66666667,0.0,5569.69804687,18.8312043333,15.015996,6.60873830369,7.0,2.0,8.66025403784,6.66666666667,3.0,6.35085296109,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
317,10.0.2.110,54.182.4.152,50476,443,tcp,0.0,0.0,0.0,30.663452,30.665831,0.0215910232967,2.0,2.0,0.0,3.0,3.0,0.0,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
318,10.0.2.110,54.182.7.32,50477,443,tcp,0.0,0.0,,30.687987,30.687987,,2.0,2.0,,3.0,3.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
319,10.0.2.110,54.182.6.201,50486,443,tcp,0.0,0.0,0.0,30.6525186667,30.651925,0.00935064502231,2.0,2.0,0.0,3.0,3.0,0.0,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
320,10.0.2.110,54.182.7.4,50487,443,tcp,1547.77777778,154.0,2809.79913774,9.19803533333,6.548876,8.06914504495,7.55555555556,7.0,3.00462606289,7.88888888889,8.0,2.0275875101,9,0,9,9,0,0,0,9,9,0,9,0,9,9,9,0,0,9,0,0
321,10.0.2.110,63.245.217.162,50490,443,tcp,0.0,0.0,0.0,12.075074,12.075074,0.302298048452,2.0,2.0,0.0,3.0,3.0,0.0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
322,10.0.2.110,104.16.96.68,50493,80,tcp,8944.5,5096.5,15901.8127573,9.15444590625,7.519665,6.46063738583,13.9375,10.0,15.2398829476,10.8125,9.0,7.70185356827,32,0,32,32,0,0,0,32,32,0,32,0,32,32,32,0,0,32,0,0
323,10.0.2.110,54.182.1.159,50496,443,tcp,0.0,0.0,,30.668053,30.668053,,2.0,2.0,,3.0,3.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
324,10.0.2.110,173.194.116.231,50503,80,tcp,46.625,0.0,186.5,4.296991125,3.8143435,5.44567923799,3.125,3.0,0.5,4.125,4.0,0.5,16,0,16,16,0,0,0,16,16,0,16,0,16,16,16,0,0,16,0,0
325,10.0.2.110,216.58.209.174,50513,80,tcp,0.0,0.0,0.0,12.3769241429,0.097538,32.4910092744,3.0,3.0,0.0,4.0,4.0,0.0,7,0,7,7,0,0,0,7,7,0,7,0,7,7,7,0,0,7,0,0
326,10.0.2.110,54.230.12.81,50508,443,tcp,862.0,0.0,1927.4905966,25.1231094,30.028964,10.972246215,3.4,2.0,3.1304951685,4.2,3.0,2.683281573,5,0,5,5,0,0,0,5,5,0,5,0,5,5,5,0,0,5,0,0
327,10.0.2.110,54.230.12.116,50510,443,tcp,11201.25,4704.0,16285.3851326,35.42910725,41.4979525,22.7325076464,14.25,10.0,14.3614066163,10.0,10.0,5.7735026919,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
328,10.0.2.110,77.75.76.4,50511,80,tcp,128.833333333,0.0,187.564969136,24.0825683333,7.0115685,26.146325374,3.0,3.0,0.840168050417,4.0,4.0,0.840168050417,18,0,18,18,0,0,0,18,18,0,18,0,18,18,18,0,0,18,0,0
329,10.0.2.110,54.230.12.88,50516,443,tcp,0.0,0.0,0.0,30.0287626,30.028735,0.000511216490344,2.0,2.0,0.0,3.0,3.0,0.0,5,0,5,5,0,0,0,5,5,0,5,0,5,5,5,0,0,5,0,0
330,10.0.2.110,23.63.68.24,50525,443,tcp,3317.375,0.0,9382.95343295,28.8416525,20.001979,28.334829876,6.0,2.0,10.9152579971,5.25,3.0,5.97016391256,8,0,8,8,0,0,0,8,8,0,8,0,8,8,8,0,0,8,0,0
331,10.0.2.110,195.113.232.73,50529,443,tcp,100514.75,66480.5,127862.428225,73.24929925,81.6679935,42.0188495308,81.0,59.5,93.7265526234,26.5,22.0,24.6779253585,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
332,10.0.2.110,213.155.158.83,50530,443,tcp,18143.2857143,147.0,40780.7135368,37.0374534286,20.005919,40.049751433,18.1428571429,5.0,31.9344566857,8.71428571429,6.0,8.82636742407,7,0,7,7,0,0,0,7,7,0,7,0,7,7,7,0,0,7,0,0
333,10.0.2.110,213.155.158.67,50538,443,tcp,0.0,0.0,,15.846171,15.846171,,3.0,3.0,,4.0,4.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
334,10.0.2.110,213.155.158.107,50535,443,tcp,0.0,0.0,,16.492799,16.492799,,3.0,3.0,,4.0,4.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
335,10.0.2.110,213.155.158.51,50527,443,tcp,38313.0,0.0,76626.0,42.65381425,20.503026,46.84431825,33.25,2.5,61.8351302524,11.75,3.5,16.8399326998,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
336,10.0.2.110,198.41.215.7,50549,443,tcp,11363.6666667,6093.0,14724.3657362,98.8959136667,35.657312,128.899507324,16.3333333333,15.0,14.0475383371,11.0,12.0,6.5574385243,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
337,10.0.2.110,195.113.232.96,50536,443,tcp,12104.4,4675.0,21793.0198412,50.721737,37.590315,34.6108610182,15.6,10.0,18.2838726751,9.6,8.0,5.8991524815,5,0,5,5,0,0,0,5,5,0,5,0,5,5,5,0,0,5,0,0
338,10.0.2.110,213.155.158.89,50528,443,tcp,18832.0,18832.0,,206.47931,206.47931,,24.0,24.0,,17.0,17.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
339,10.0.2.110,213.155.158.88,50537,443,tcp,167060.0,167060.0,,206.201732,206.201732,,134.0,134.0,,36.0,36.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
340,10.0.2.110,173.194.122.14,50547,443,tcp,1636.0,0.0,2833.63512118,10.700471,11.0454,0.599756130887,3.66666666667,2.0,2.88675134595,4.0,3.0,1.73205080757,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
341,10.0.2.110,173.194.122.3,50546,443,tcp,4908.0,4908.0,,11.002031,11.002031,,7.0,7.0,,6.0,6.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
342,10.0.2.110,17.253.55.203,50574,80,tcp,12325.75,6912.0,12968.1516384,5.42296125,5.089696,5.03477726284,13.5,9.5,9.74679434481,9.0,7.5,3.36650164612,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
343,10.0.2.110,195.113.232.89,50570,80,tcp,5881.55,0.0,37198.1883443,9.013602925,6.38476,12.9597579139,7.275,3.0,27.0374739944,5.125,4.0,7.11512473538,40,0,40,40,0,0,0,40,40,0,40,0,40,40,40,0,0,40,0,0
344,10.0.2.110,17.146.232.26,50580,80,tcp,172.0,172.0,,0.653924,0.653924,,6.0,6.0,,6.0,6.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
345,10.0.2.110,31.30.7.144,50568,80,tcp,548071.0,113030.0,852671.610341,250.126143333,343.227093,172.821810486,486.333333333,201.0,670.216631645,193.666666667,172.0,197.393853332,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
346,10.0.2.110,17.253.55.201,50578,80,tcp,574421.0,574421.0,,154.304732,154.304732,,485.0,485.0,,167.0,167.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
347,10.0.2.110,78.137.98.49,50572,443,tcp,8588.0,8588.0,,42.772956,42.772956,,14.0,14.0,,10.0,10.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
348,10.0.2.110,78.137.98.123,50573,443,tcp,6738.0,6738.0,,12.376179,12.376179,,11.0,11.0,,9.0,9.0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
349,10.0.2.110,5.254.65.12,50571,443,tcp,4555.0,4555.0,4064.44977826,134.2342225,134.2342225,97.8321214568,21.5,21.5,6.36396103068,19.5,19.5,4.94974746831,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
350,10.0.2.110,46.28.105.70,50594,80,tcp,565.483870968,0.0,2788.09703168,34.7335641935,41.321408,13.81414596,2.77419354839,2.0,2.76537733916,3.51612903226,3.0,1.45764576725,31,0,31,31,0,0,0,31,31,0,31,0,31,31,31,0,0,31,0,0
351,10.0.2.110,85.13.80.84,50606,80,tcp,77.5,0.0,155.0,4.76936275,5.8267655,3.00002101329,3.25,3.0,0.5,4.0,4.0,0.0,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
352,10.0.2.110,91.213.160.12,50603,80,tcp,114.833333333,0.0,281.28307213,5.4857955,5.9927415,2.59568355969,3.16666666667,3.0,0.408248290464,4.0,4.0,0.0,6,0,6,6,0,0,0,6,6,0,6,0,6,6,6,0,0,6,0,0
353,10.0.2.110,216.58.210.131,50598,80,tcp,68.5,0.0,137.0,34.7608595,7.161057,55.7065296746,4.0,3.0,2.0,5.0,4.0,2.0,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
354,10.0.2.110,85.13.80.69,50602,80,tcp,0.0,0.0,0.0,7.6628295,7.6628295,0.532852335778,2.5,2.5,0.707106781187,3.5,3.5,0.707106781187,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
355,10.0.2.110,46.28.105.63,50620,80,tcp,1538.75,0.0,3077.5,5.7209115,5.74997,0.300344864313,4.25,3.0,2.5,4.5,4.0,1.0,4,0,4,4,0,0,0,4,4,0,4,0,4,4,4,0,0,4,0,0
356,10.0.2.110,24.13.98.95,50663,443,tcp,0.0,0.0,0.0,1.503573,1.503573,2.12637332862,0.0,0.0,0.0,1.5,1.5,0.707106781187,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
357,10.0.2.110,24.13.98.95,50664,80,tcp,0.0,0.0,0.0,1.5035075,1.5035075,2.12628069763,0.0,0.0,0.0,1.5,1.5,0.707106781187,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
358,10.0.2.110,67.169.245.137,50669,443,tcp,0.0,0.0,0.0,1.4980065,1.4980065,2.11850110882,0.0,0.0,0.0,1.5,1.5,0.707106781187,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
